time,CH0_hat1,CH1_hat1,CH2_hat1,CH0_hat2,CH1_hat2,CH2_hat2
2.4140,31769,31645,31675,33891,33770,33838
2.4150,31775,31653,31677,33911,33787,33841
2.4160,31752,31635,31653,33906,33778,33818
2.4170,31739,31622,31631,33863,33732,33754
2.4180,31725,31608,31617,33815,33685,33703
2.4190,31700,31585,31591,33733,33607,33625
2.4200,31686,31573,31582,33664,33529,33526
2.4210,31669,31559,31571,33584,33457,33455
2.4220,31660,31550,31560,33520,33396,33400
2.4230,31654,31540,31557,33458,33335,33339
2.4240,31655,31541,31564,33423,33310,33327
2.4250,31664,31547,31576,33404,33292,33313
2.4260,31678,31560,31590,33409,33301,33342
2.4270,31683,31567,31593,33446,33343,33399
2.4280,31699,31586,31627,33501,33396,33456
2.4290,31718,31597,31643,33566,33460,33532
2.4300,31734,31615,31653,33643,33546,33629
2.4310,31750,31630,31675,33730,33622,33698
2.4320,31765,31640,31678,33783,33672,33753
2.4330,31770,31649,31677,33851,33738,33818
2.4340,31775,31653,31685,33890,33769,33833
2.4350,31763,31642,31663,33910,33787,33841
2.4360,31756,31636,31655,33902,33777,33812
2.4370,31738,31621,31638,33860,33729,33754
2.4380,31724,31601,31617,33807,33679,33696
2.4390,31703,31587,31590,33752,33619,33619
2.4400,31685,31571,31579,33656,33526,33527
2.4410,31667,31554,31565,33586,33456,33453
2.4420,31680,31561,31575,33517,33394,33396
2.4430,31649,31541,31556,33463,33338,33341
2.4440,31652,31541,31569,33424,33309,33316
2.4450,31666,31547,31569,33389,33281,33315
2.4460,31666,31551,31579,33403,33292,33336
2.4470,31680,31566,31602,33457,33350,33404
2.4480,31692,31579,31623,33496,33392,33449
2.4490,31720,31597,31643,33557,33455,33529
2.4500,31742,31624,31663,33644,33542,33626
2.4510,31747,31631,31679,33728,33616,33701
2.4520,31760,31639,31676,33788,33677,33748
2.4530,31768,31645,31680,33844,33733,33814
2.4540,31766,31645,31674,33880,33761,33830
2.4550,31762,31639,31664,33909,33787,33832
2.4560,31755,31635,31653,33900,33772,33813
2.4570,31742,31625,31631,33850,33723,33752
2.4580,31716,31598,31609,33811,33679,33699
2.4590,31700,31585,31592,33747,33618,33630
2.4600,31685,31569,31580,33664,33532,33525
2.4610,31671,31554,31563,33583,33455,33450
2.4620,31657,31544,31560,33519,33396,33395
2.4630,31660,31544,31566,33448,33328,33338
2.4640,31655,31542,31567,33416,33300,33315
2.4650,31667,31547,31581,33396,33282,33310
2.4660,31664,31547,31581,33409,33296,33336
2.4670,31680,31563,31602,33434,33332,33395
2.4680,31699,31579,31627,33505,33394,33454
2.4690,31732,31605,31646,33564,33459,33530
2.4700,31733,31616,31649,33649,33548,33625
2.4710,31744,31627,31668,33719,33614,33701
2.4720,31757,31636,31672,33789,33673,33748
2.4730,31761,31644,31676,33839,33728,33815
2.4740,31768,31647,31683,33887,33766,33832
2.4750,31762,31642,31670,33838,33736,33799
2.4760,31753,31634,31647,33907,33766,33812
2.4770,31747,31629,31638,33863,33731,33750
2.4780,31715,31603,31617,33819,33688,33702
2.4790,31702,31582,31594,33687,33567,33580
2.4800,31688,31571,31582,33665,33523,33521
2.4810,31673,31560,31566,33581,33450,33444
2.4820,31660,31546,31556,33517,33394,33402
2.4830,31653,31539,31562,33451,33327,33329
2.4840,31655,31540,31556,33410,33297,33317
2.4850,31665,31550,31583,33399,33286,33312
2.4860,31668,31554,31584,33403,33299,33339
2.4870,31684,31568,31605,33445,33343,33402
2.4880,31711,31593,31634,33496,33393,33461
2.4890,31718,31599,31639,33563,33459,33529
2.4900,31733,31616,31655,33640,33538,33628
2.4910,31749,31630,31678,33727,33616,33696
2.4920,31770,31644,31681,33805,33683,33760
2.4930,31796,31667,31696,33843,33732,33810
2.4940,31760,31644,31673,33882,33766,33832
2.4950,31763,31645,31669,33899,33776,33833
2.4960,31757,31637,31651,33898,33770,33813
2.4970,31763,31642,31650,33853,33723,33752
2.4980,31714,31599,31618,33809,33676,33691
2.4990,31722,31597,31607,33736,33608,33620
2.5000,31698,31582,31589,33661,33527,33522
2.5010,31656,31547,31558,33579,33455,33449
2.5020,31651,31541,31560,33511,33390,33400
2.5030,31668,31551,31571,33456,33333,33331
2.5040,31671,31554,31577,33418,33305,33315
2.5050,31663,31546,31575,33414,33296,33317
2.5060,31675,31560,31590,33403,33299,33340
2.5070,31691,31576,31615,33446,33344,33404
2.5080,31706,31585,31625,33496,33392,33455
2.5090,31710,31593,31640,33562,33457,33532
2.5100,31732,31609,31646,33644,33541,33626
2.5110,31762,31643,31681,33725,33618,33696
2.5120,31759,31638,31674,33785,33675,33755
2.5130,31756,31639,31681,33857,33742,33821
2.5140,31771,31642,31671,33888,33766,33836
2.5150,31756,31635,31664,33906,33784,33840
2.5160,31749,31628,31649,33892,33764,33809
2.5170,31737,31617,31633,33862,33729,33752
2.5180,31718,31598,31603,33809,33683,33694
2.5190,31695,31582,31588,33746,33614,33622
2.5200,31688,31574,31591,33661,33527,33524
2.5210,31671,31554,31568,33590,33463,33460
2.5220,31664,31548,31563,33519,33398,33395
2.5230,31662,31544,31554,33451,33330,33338
2.5240,31647,31538,31560,33417,33302,33314
2.5250,31653,31540,31572,33398,33284,33309
2.5260,31666,31546,31582,33402,33296,33340
2.5270,31681,31564,31610,33442,33339,33396
2.5280,31702,31578,31620,33493,33390,33452
2.5290,31718,31598,31644,33559,33457,33534
2.5300,31736,31613,31658,33641,33541,33626
2.5310,31755,31628,31671,33724,33616,33698
2.5320,31760,31637,31675,33794,33681,33753
2.5330,31764,31643,31678,33844,33733,33817
2.5340,31770,31648,31676,33889,33765,33835
2.5350,31764,31642,31665,33910,33785,33837
2.5360,31753,31634,31645,33896,33770,33811
2.5370,31733,31616,31637,33849,33719,33753
2.5380,31719,31600,31609,33811,33679,33692
2.5390,31716,31597,31607,33744,33615,33628
2.5400,31685,31574,31586,33672,33534,33525
2.5410,31672,31556,31563,33577,33454,33450
2.5420,31657,31545,31563,33508,33391,33397
2.5430,31658,31542,31559,33447,33328,33330
2.5440,31655,31538,31559,33420,33305,33320
2.5450,31660,31544,31579,33395,33285,33313
2.5460,31677,31558,31587,33402,33298,33343
2.5470,31697,31574,31607,33450,33344,33396
2.5480,31698,31581,31626,33505,33399,33463
2.5490,31724,31601,31646,33556,33456,33532
2.5500,31742,31618,31660,33644,33544,33629
2.5510,31751,31628,31672,33717,33610,33699
2.5520,31762,31641,31673,33791,33675,33752
2.5530,31766,31647,31686,33850,33737,33809
2.5540,31769,31647,31671,33888,33766,33833
2.5550,31759,31642,31672,33904,33783,33841
2.5560,31749,31633,31653,33903,33776,33813
2.5570,31742,31621,31639,33854,33730,33751
2.5580,31723,31604,31615,33808,33678,33700
2.5590,31702,31588,31591,33761,33627,33624
2.5600,31687,31573,31589,33656,33526,33531
2.5610,31677,31559,31570,33587,33458,33454
2.5620,31664,31551,31557,33513,33394,33396
2.5630,31654,31543,31563,33453,33335,33336
2.5640,31656,31540,31561,33410,33298,33319
2.5650,31658,31546,31572,33401,33288,33310
2.5660,31683,31562,31589,33404,33299,33344
2.5670,31695,31579,31622,33454,33348,33399
2.5680,31710,31590,31630,33495,33390,33457
2.5690,31714,31596,31639,33559,33459,33531
2.5700,31734,31616,31657,33643,33540,33631
2.5710,31754,31632,31669,33730,33618,33698
2.5720,31763,31640,31681,33782,33671,33749
2.5730,31779,31657,31690,33854,33739,33815
2.5740,31783,31661,31685,33894,33774,33838
2.5750,31758,31645,31669,33914,33792,33849
2.5760,31751,31635,31656,33900,33774,33814
2.5770,31747,31627,31642,33860,33730,33753
2.5780,31721,31602,31611,33804,33678,33697
2.5790,31702,31583,31591,33745,33616,33625
2.5800,31685,31569,31578,33662,33531,33528
2.5810,31667,31554,31563,33582,33457,33455
2.5820,31674,31560,31574,33519,33395,33398
2.5830,31651,31540,31561,33461,33339,33340
2.5840,31653,31540,31559,33419,33306,33319
2.5850,31661,31547,31577,33396,33285,33316
2.5860,31670,31550,31586,33403,33295,33338
2.5870,31687,31569,31602,33451,33344,33398
2.5880,31702,31582,31626,33503,33398,33458
2.5890,31718,31597,31640,33562,33459,33534
2.5900,31738,31617,31658,33645,33543,33627
2.5910,31753,31630,31672,33722,33619,33711
2.5920,31769,31641,31672,33792,33678,33757
2.5930,31764,31646,31683,33857,33741,33818
2.5940,31763,31648,31680,33889,33768,33834
2.5950,31760,31639,31655,33908,33786,33840
2.5960,31747,31631,31647,33901,33775,33809
2.5970,31739,31620,31638,33855,33728,33751
2.5980,31721,31604,31610,33808,33680,33699
2.5990,31699,31584,31588,33744,33614,33624
2.6000,31684,31570,31583,33675,33534,33523
2.6010,31680,31564,31573,33575,33452,33451
2.6020,31661,31545,31562,33526,33401,33399
2.6030,31651,31535,31553,33452,33333,33340
2.6040,31652,31537,31557,33401,33291,33312
2.6050,31656,31543,31572,33405,33288,33306
2.6060,31672,31554,31589,33403,33295,33337
2.6070,31685,31568,31603,33436,33333,33396
2.6080,31698,31581,31620,33503,33396,33458
2.6090,31736,31610,31645,33488,33401,33486
2.6100,31731,31613,31658,33608,33501,33594
2.6110,31751,31629,31675,33728,33608,33684
2.6120,31759,31636,31670,33764,33647,33719
2.6130,31762,31644,31681,33868,33746,33812
2.6140,31768,31646,31676,33883,33764,33828
2.6150,31760,31641,31663,33900,33779,33839
2.6160,31747,31629,31646,33898,33773,33815
2.6170,31746,31625,31640,33862,33731,33757
2.6180,31718,31603,31615,33828,33692,33703
2.6190,31702,31587,31594,33740,33614,33625
2.6200,31692,31577,31587,33661,33530,33528
2.6210,31675,31560,31565,33577,33451,33456
2.6220,31680,31562,31572,33519,33395,33397
2.6230,31643,31536,31549,33455,33335,33339
2.6240,31645,31531,31560,33417,33303,33322
2.6250,31657,31540,31577,33401,33288,33317
2.6260,31693,31567,31596,33412,33303,33342
2.6270,31717,31592,31619,33454,33351,33409
2.6280,31728,31605,31649,33500,33395,33459
2.6290,31733,31616,31665,33566,33463,33530
2.6300,31753,31627,31670,33646,33546,33635
2.6310,31750,31632,31678,33732,33622,33702
2.6320,31748,31631,31668,33793,33681,33757
2.6330,31759,31640,31680,33849,33737,33821
2.6340,31765,31644,31675,33883,33762,33834
2.6350,31759,31636,31656,33916,33789,33836
2.6360,31761,31638,31650,33903,33777,33816
2.6370,31731,31616,31635,33871,33740,33758
2.6380,31717,31600,31607,33808,33681,33703
2.6390,31698,31582,31591,33747,33618,33624
2.6400,31681,31567,31580,33659,33531,33526
2.6410,31669,31560,31570,33586,33457,33454
2.6420,31665,31548,31564,33515,33394,33398
2.6430,31653,31538,31553,33461,33336,33338
2.6440,31665,31547,31568,33418,33303,33320
2.6450,31664,31547,31580,33409,33295,33319
2.6460,31670,31555,31586,33407,33303,33338
2.6470,31684,31571,31603,33449,33345,33398
2.6480,31701,31583,31631,33492,33387,33454
2.6490,31726,31602,31640,33567,33463,33534
2.6500,31738,31618,31665,33646,33540,33625
2.6510,31754,31631,31673,33723,33615,33702
2.6520,31770,31643,31683,33788,33675,33749
2.6530,31765,31643,31682,33845,33737,33812
2.6540,31769,31646,31678,33887,33768,33834
2.6550,31763,31643,31657,33899,33781,33837
2.6560,31747,31633,31657,33904,33774,33810
2.6570,31741,31618,31629,33852,33724,33753
2.6580,31720,31602,31615,33810,33681,33696
2.6590,31704,31588,31594,33746,33614,33624
2.6600,31685,31568,31574,33665,33534,33531
2.6610,31666,31550,31561,33580,33456,33455
2.6620,31653,31539,31557,33521,33399,33399
2.6630,31652,31540,31554,33460,33337,33334
2.6640,31651,31539,31566,33415,33299,33318
2.6650,31662,31544,31572,33397,33284,33316
2.6660,31670,31556,31584,33409,33302,33344
2.6670,31683,31566,31602,33446,33343,33395
2.6680,31704,31585,31627,33498,33394,33455
2.6690,31724,31603,31634,33557,33456,33529
2.6700,31734,31614,31653,33651,33548,33625
2.6710,31766,31643,31687,33726,33618,33707
2.6720,31769,31647,31684,33800,33685,33760
2.6730,31759,31642,31684,33849,33740,33814
2.6740,31772,31647,31675,33890,33772,33834
2.6750,31764,31641,31664,33900,33779,33839
2.6760,31755,31633,31648,33897,33773,33815
2.6770,31734,31617,31630,33855,33726,33751
2.6780,31722,31601,31615,33819,33688,33701
2.6790,31717,31598,31612,33744,33618,33631
2.6800,31683,31571,31586,33672,33536,33531
2.6810,31673,31560,31568,33586,33461,33461
2.6820,31664,31548,31557,33520,33395,33394
2.6830,31654,31540,31551,33444,33328,33337
2.6840,31653,31538,31559,33423,33304,33315
2.6850,31656,31540,31575,33398,33286,33313
2.6860,31670,31549,31583,33408,33300,33342
2.6870,31689,31576,31619,33447,33344,33402
2.6880,31702,31582,31624,33511,33401,33459
2.6890,31724,31601,31648,33561,33461,33532
2.6900,31742,31618,31655,33642,33541,33634
2.6910,31751,31635,31676,33723,33612,33696
2.6920,31760,31640,31674,33789,33677,33757
2.6930,31762,31647,31677,33850,33738,33818
2.6940,31771,31654,31684,33890,33770,33830
2.6950,31762,31642,31668,33907,33785,33843
2.6960,31768,31643,31655,33902,33775,33818
2.6970,31745,31629,31639,33862,33729,33753
2.6980,31722,31604,31612,33811,33682,33701
2.6990,31703,31590,31601,33746,33613,33616
2.7000,31686,31574,31581,33659,33530,33530
2.7010,31671,31559,31573,33585,33458,33451
2.7020,31664,31549,31559,33513,33392,33399
2.7030,31654,31544,31565,33459,33334,33336
2.7040,31658,31541,31559,33406,33295,33317
2.7050,31663,31549,31578,33409,33294,33314
2.7060,31686,31570,31599,33405,33299,33345
2.7070,31688,31573,31601,33455,33349,33402
2.7080,31699,31584,31621,33502,33397,33457
2.7090,31723,31603,31649,33560,33458,33533
2.7100,31741,31615,31653,33643,33541,33631
2.7110,31753,31633,31675,33728,33620,33700
2.7120,31762,31643,31672,33784,33675,33754
2.7130,31768,31651,31684,33855,33740,33816
2.7140,31784,31657,31680,33893,33770,33830
2.7150,31764,31647,31672,33911,33789,33843
2.7160,31756,31636,31655,33896,33774,33815
2.7170,31742,31620,31632,33861,33728,33753
2.7180,31719,31605,31618,33804,33678,33693
2.7190,31702,31588,31590,33750,33618,33625
2.7200,31682,31572,31579,33669,33533,33526
2.7210,31671,31560,31575,33587,33459,33450
2.7220,31673,31557,31573,33520,33397,33398
2.7230,31660,31545,31556,33424,33313,33317
2.7240,31649,31541,31563,33420,33300,33313
2.7250,31660,31548,31571,33396,33286,33316
2.7260,31671,31554,31586,33404,33296,33332
2.7270,31683,31569,31613,33446,33343,33397
2.7280,31706,31583,31622,33482,33375,33437
2.7290,31719,31601,31646,33541,33429,33497
2.7300,31736,31618,31662,33647,33540,33627
2.7310,31758,31633,31669,33707,33602,33689
2.7320,31763,31643,31681,33793,33677,33749
2.7330,31780,31653,31686,33850,33738,33816
2.7340,31768,31647,31675,33879,33762,33830
2.7350,31762,31641,31668,33907,33786,33838
2.7360,31752,31632,31649,33897,33768,33812
2.7370,31734,31618,31634,33859,33729,33754
2.7380,31719,31602,31613,33799,33675,33694
2.7390,31696,31583,31595,33742,33609,33618
2.7400,31685,31568,31581,33654,33524,33524
2.7410,31705,31579,31589,33578,33451,33450
2.7420,31652,31543,31558,33525,33400,33401
2.7430,31651,31538,31557,33454,33331,33336
2.7440,31650,31536,31564,33418,33303,33320
2.7450,31676,31555,31584,33399,33286,33313
2.7460,31695,31577,31602,33407,33299,33338
2.7470,31705,31590,31626,33446,33343,33395
2.7480,31719,31599,31638,33498,33396,33463
2.7490,31752,31629,31672,33566,33463,33531
2.7500,31744,31624,31676,33654,33550,33633
2.7510,31759,31636,31675,33725,33619,33700
2.7520,31743,31629,31671,33791,33680,33754
2.7530,31772,31649,31690,33838,33728,33815
2.7540,31783,31657,31683,33892,33770,33832
2.7550,31749,31636,31654,33908,33785,33845
2.7560,31734,31621,31646,33904,33776,33815
2.7570,31735,31615,31628,33861,33733,33758
2.7580,31710,31599,31609,33808,33682,33703
2.7590,31695,31579,31584,33746,33614,33623
2.7600,31681,31565,31575,33658,33526,33526
2.7610,31664,31548,31562,33579,33457,33449
2.7620,31656,31539,31555,33516,33394,33398
2.7630,31652,31534,31554,33459,33336,33333
2.7640,31652,31536,31557,33417,33301,33319
2.7650,31660,31543,31576,33403,33289,33311
2.7660,31673,31550,31583,33412,33301,33343
2.7670,31683,31561,31590,33445,33343,33406
2.7680,31697,31581,31619,33501,33395,33458
2.7690,31712,31592,31633,33571,33466,33533
2.7700,31729,31607,31648,33640,33541,33628
2.7710,31746,31627,31673,33723,33616,33702
2.7720,31764,31636,31680,33785,33675,33754
2.7730,31769,31642,31678,33851,33737,33814
2.7740,31775,31650,31680,33882,33763,33832
2.7750,31770,31646,31670,33907,33783,33840
2.7760,31758,31637,31654,33901,33774,33814
2.7770,31731,31615,31637,33870,33737,33757
2.7780,31714,31598,31604,33808,33684,33699
2.7790,31697,31584,31596,33748,33616,33625
2.7800,31685,31572,31572,33663,33529,33524
2.7810,31664,31551,31560,33581,33455,33455
2.7820,31658,31544,31565,33524,33400,33405
2.7830,31651,31534,31549,33460,33334,33336
2.7840,31662,31541,31568,33418,33304,33317
2.7850,31656,31541,31574,33407,33295,33318
2.7860,31672,31551,31590,33402,33296,33342
2.7870,31689,31571,31600,33449,33344,33397
2.7880,31697,31581,31620,33491,33390,33456
2.7890,31714,31596,31640,33563,33459,33531
2.7900,31733,31610,31653,33643,33542,33632
2.7910,31750,31632,31678,33728,33618,33699
2.7920,31773,31648,31687,33790,33677,33755
2.7930,31770,31650,31682,33856,33743,33822
2.7940,31770,31650,31671,33886,33767,33838
2.7950,31758,31641,31661,33906,33785,33839
2.7960,31746,31631,31646,33892,33767,33811
2.7970,31739,31621,31640,33862,33727,33752
2.7980,31725,31605,31610,33807,33679,33696
2.7990,31701,31588,31590,33742,33614,33623
2.8000,31686,31574,31581,33665,33533,33525
2.8010,31673,31561,31573,33573,33451,33457
2.8020,31662,31546,31556,33521,33395,33397
2.8030,31666,31548,31569,33459,33335,33337
2.8040,31654,31538,31557,33423,33306,33320
2.8050,31655,31542,31573,33396,33284,33316
2.8060,31672,31555,31586,33408,33298,33339
2.8070,31684,31563,31597,33445,33342,33398
2.8080,31703,31582,31628,33500,33393,33457
2.8090,31718,31597,31638,33553,33452,33528
2.8100,31736,31614,31662,33648,33542,33626
2.8110,31765,31638,31681,33726,33618,33704
2.8120,31762,31641,31677,33805,33689,33756
2.8130,31773,31647,31683,33846,33738,33819
2.8140,31771,31648,31671,33889,33772,33841
2.8150,31759,31640,31663,33907,33784,33837
2.8160,31751,31631,31652,33902,33774,33814
2.8170,31737,31621,31633,33861,33730,33754
2.8180,31718,31603,31612,33817,33689,33701
2.8190,31715,31600,31604,33747,33618,33625
2.8200,31682,31575,31584,33677,33540,33533
2.8210,31677,31559,31568,33581,33456,33454
2.8220,31664,31547,31562,33515,33395,33398
2.8230,31655,31540,31561,33452,33332,33337
2.8240,31651,31537,31556,33419,33303,33322
2.8250,31653,31538,31569,33401,33286,33311
2.8260,31671,31550,31584,33410,33302,33337
2.8270,31683,31567,31607,33443,33342,33406
2.8280,31700,31581,31626,33506,33401,33463
2.8290,31721,31596,31640,33560,33460,33539
2.8300,31741,31619,31662,33648,33545,33631
2.8310,31751,31627,31666,33730,33620,33697
2.8320,31758,31637,31677,33790,33679,33760
2.8330,31764,31644,31683,33852,33740,33817
2.8340,31772,31646,31679,33884,33765,33837
2.8350,31761,31642,31664,33907,33785,33840
2.8360,31757,31636,31658,33898,33773,33820
2.8370,31738,31619,31632,33864,33733,33757
2.8380,31726,31608,31619,33812,33683,33697
2.8390,31704,31586,31591,33756,33625,33632
2.8400,31687,31571,31585,33662,33531,33530
2.8410,31680,31561,31564,33586,33461,33453
2.8420,31657,31544,31560,33492,33375,33384
2.8430,31649,31536,31555,33448,33324,33330
2.8440,31649,31534,31557,33414,33298,33316
2.8450,31658,31542,31578,33403,33289,33313
2.8460,31690,31570,31597,33405,33299,33341
2.8470,31678,31565,31602,33460,33353,33406
2.8480,31703,31582,31630,33492,33392,33457
2.8490,31722,31601,31641,33559,33455,33537
2.8500,31738,31616,31663,33641,33539,33624
2.8510,31756,31633,31678,33736,33621,33698
2.8520,31761,31641,31673,33791,33680,33763
2.8530,31766,31647,31680,33850,33734,33812
2.8540,31783,31662,31688,33890,33770,33834
2.8550,31758,31639,31664,33918,33793,33847
2.8560,31751,31631,31657,33898,33772,33814
2.8570,31746,31622,31639,33865,33734,33755
2.8580,31720,31607,31612,33802,33675,33698
2.8590,31699,31584,31593,33753,33621,33629
2.8600,31701,31583,31593,33669,33534,33539
2.8610,31697,31580,31590,33592,33464,33460
2.8620,31651,31544,31555,33533,33407,33401
2.8630,31647,31539,31562,33459,33338,33344
2.8640,31654,31539,31562,33420,33306,33324
2.8650,31665,31543,31571,33405,33292,33321
2.8660,31669,31554,31591,33421,33310,33341
2.8670,31686,31566,31608,33453,33351,33406
2.8680,31703,31582,31620,33503,33399,33464
2.8690,31724,31602,31644,33570,33466,33537
2.8700,31739,31618,31663,33650,33547,33636
2.8710,31768,31642,31681,33722,33618,33702
2.8720,31758,31642,31674,33800,33690,33759
2.8730,31784,31660,31685,33855,33744,33818
2.8740,31766,31651,31683,33896,33775,33841
2.8750,31763,31642,31662,33910,33790,33844
2.8760,31750,31632,31649,33902,33778,33818
2.8770,31740,31622,31639,33861,33730,33759
2.8780,31733,31612,31622,33816,33685,33701
2.8790,31720,31600,31605,33746,33615,33627
2.8800,31700,31583,31590,33676,33539,33529
2.8810,31679,31566,31580,33589,33467,33458
2.8820,31657,31546,31567,33528,33402,33403
2.8830,31661,31544,31559,33455,33335,33339
2.8840,31656,31541,31556,33422,33309,33319
2.8850,31657,31547,31575,33398,33286,33314
2.8860,31673,31555,31588,33419,33307,33346
2.8870,31687,31570,31607,33444,33343,33400
2.8880,31705,31586,31624,33499,33397,33459
2.8890,31733,31610,31651,33566,33461,33535
2.8900,31736,31619,31660,33657,33553,33634
2.8910,31752,31632,31666,33726,33620,33709
2.8920,31764,31642,31683,33795,33682,33755
2.8930,31771,31651,31686,33842,33733,33814
2.8940,31774,31651,31683,33893,33770,33838
2.8950,31764,31643,31661,33909,33787,33842
2.8960,31753,31633,31655,33904,33777,33818
2.8970,31744,31624,31643,33864,33733,33757
2.8980,31728,31610,31617,33811,33686,33709
2.8990,31711,31594,31598,33754,33620,33624
2.9000,31692,31580,31581,33662,33530,33529
2.9010,31671,31560,31574,33581,33455,33456
2.9020,31663,31547,31558,33519,33396,33398
2.9030,31658,31546,31569,33457,33335,33336
2.9040,31666,31545,31570,33417,33304,33322
2.9050,31664,31545,31574,33405,33292,33317
2.9060,31675,31561,31589,33403,33298,33335
2.9070,31688,31572,31603,33445,33344,33399
2.9080,31707,31587,31630,33495,33392,33458
2.9090,31723,31603,31651,33571,33467,33534
2.9100,31743,31620,31662,33643,33543,33634
2.9110,31758,31636,31674,33733,33624,33708
2.9120,31766,31644,31679,33788,33676,33752
2.9130,31773,31652,31685,33851,33739,33813
2.9140,31777,31652,31678,33884,33764,33835
2.9150,31765,31646,31669,33913,33787,33839
2.9160,31774,31648,31662,33907,33776,33813
2.9170,31741,31626,31636,33872,33740,33756
2.9180,31719,31602,31612,33810,33683,33701
2.9190,31700,31586,31596,33750,33616,33626
2.9200,31685,31575,31584,33652,33522,33520
2.9210,31671,31558,31568,33589,33457,33451
2.9220,31663,31548,31566,33513,33394,33400
2.9230,31658,31541,31560,33457,33336,33342
2.9240,31663,31549,31570,33420,33306,33322
2.9250,31661,31547,31579,33415,33298,33316
2.9260,31673,31554,31581,33402,33301,33339
2.9270,31688,31572,31602,33448,33342,33402
2.9280,31704,31587,31634,33498,33391,33453
2.9290,31727,31601,31648,33562,33458,33535
2.9300,31738,31612,31650,33645,33544,33633
2.9310,31747,31627,31674,33727,33620,33697
2.9320,31763,31640,31683,33788,33676,33755
2.9330,31771,31646,31678,33854,33740,33820
2.9340,31770,31649,31683,33890,33770,33833
2.9350,31768,31646,31668,33904,33783,33839
2.9360,31750,31634,31648,33899,33773,33811
2.9370,31735,31619,31637,33865,33732,33753
2.9380,31722,31608,31617,33805,33677,33693
2.9390,31707,31588,31590,33745,33615,33630
2.9400,31686,31575,31587,33670,33534,33528
2.9410,31675,31559,31570,33571,33447,33453
2.9420,31665,31546,31559,33522,33397,33395
2.9430,31664,31544,31557,33457,33336,33341
2.9440,31649,31541,31566,33426,33311,33321
2.9450,31663,31548,31572,33396,33287,33318
2.9460,31667,31550,31580,33407,33300,33339
2.9470,31681,31565,31600,33448,33345,33396
2.9480,31696,31577,31620,33500,33394,33460
2.9490,31714,31595,31639,33560,33457,33532
2.9500,31730,31610,31652,33649,33545,33629
2.9510,31759,31633,31679,33725,33620,33703
2.9520,31760,31639,31674,33799,33687,33757
2.9530,31771,31645,31684,33848,33739,33820
2.9540,31773,31649,31679,33891,33767,33831
2.9550,31762,31640,31662,33901,33784,33838
2.9560,31753,31632,31653,33899,33776,33815
2.9570,31742,31624,31638,33862,33730,33751
2.9580,31724,31605,31612,33811,33684,33704
2.9590,31707,31595,31598,33748,33616,33629
2.9600,31679,31572,31586,33677,33543,33533
2.9610,31672,31555,31560,33585,33457,33453
2.9620,31656,31544,31561,33513,33393,33399
2.9630,31658,31541,31560,33449,33327,33331
2.9640,31655,31543,31563,33416,33302,33322
2.9650,31661,31544,31565,33410,33294,33320
2.9660,31670,31557,31588,33399,33293,33339
2.9670,31685,31570,31607,33447,33342,33401
2.9680,31709,31588,31630,33499,33393,33455
2.9690,31722,31598,31638,33556,33456,33531
2.9700,31739,31616,31658,33645,33543,33627
2.9710,31749,31630,31674,33728,33615,33695
2.9720,31763,31638,31679,33787,33674,33753
2.9730,31771,31647,31681,33845,33735,33813
2.9740,31769,31648,31673,33882,33763,33834
2.9750,31759,31643,31669,33905,33782,33840
2.9760,31753,31632,31650,33895,33767,33809
2.9770,31739,31620,31640,33863,33730,33753
2.9780,31736,31615,31619,33809,33684,33697
2.9790,31698,31586,31590,33752,33622,33625
2.9800,31683,31573,31578,33657,33530,33534
2.9810,31669,31557,31571,33581,33455,33451
2.9820,31669,31554,31568,33512,33393,33399
2.9830,31662,31543,31556,33460,33335,33333
2.9840,31664,31549,31568,33418,33299,33313
2.9850,31649,31541,31579,33395,33282,33314
2.9860,31687,31566,31600,33410,33299,33336
2.9870,31682,31566,31602,33444,33343,33400
2.9880,31707,31583,31621,33492,33390,33455
2.9890,31724,31601,31639,33557,33456,33528
2.9900,31738,31615,31661,33637,33536,33624
2.9910,31752,31629,31671,33732,33624,33704
2.9920,31762,31639,31676,33794,33680,33755
2.9930,31765,31645,31677,33847,33739,33819
2.9940,31774,31651,31683,33880,33763,33831
2.9950,31760,31641,31665,33899,33781,33839
2.9960,31749,31631,31649,33903,33770,33809
2.9970,31743,31626,31644,33859,33726,33749
2.9980,31722,31604,31616,33807,33679,33701
2.9990,31706,31590,31601,33759,33626,33629
3.0000,31687,31575,31578,33661,33528,33527
